offset	lines	text
0x000880be	4	【에이타로】\n두 사람 사이에 있었던 문제에\n관해서는\n자세한 걸 몰라.
0x0008813c	4	【노리코】\n피해자와 미사에 씨가\n어떻게 만나게 됐는지 여쭤보고\n싶은데요……
0x000881d3	3	【에이타로】\n흠……\n그것도 사건과 관련 있는 일인가?
0x00088224	5	【노리코】\n직접 관련은 없지만,\n피해자를 원망할 사람을 특정하려면\n피해자 본인의 성품을 알아야 할 것\n같아서요.
0x000882bf	4	【노리코】\n제가 피해자에 대해 조사해 보니\n일에 너무 열심인 분 같아서\n조금 의외였어요.
0x0008834b	5	【에이타로】\n뭐, 확실히 예전의 시라카와 이치로\n씨는\n가정을 돌보지 않고 일에 몰두하는\n타입이었어.
0x000883e9	6	【에이타로】\n그래서 재혼 상담을 그에게서\n들었을 때는\n만우절인가 싶었지.\n게다가 나에게 연애 상담을\n하다니……
0x0008848c	5	【노리코】\n하지만 소장님과 피해자 시라카와\n씨는\n고등학생 때부터 알고 지낸\n사이였죠?
0x000884f9	4	【노리코】\n그럼 당연하죠.\n그만큼 소장님을 믿고\n상담을 부탁한 것 아닐까요?
0x0008858d	2	【에이타로】\n나를 믿어서라……
0x000885d7	2	【노리코】\n…………?
0x00088638	5	【에이타로】\n뭐, 재혼한다는 사실보다 놀란 건\n그 이유야.\n시라카와 이치로 씨가 미사에\n씨에게 첫눈에 반했다더군.
0x000886c3	2	【노리코】\n네, 첫눈에 반했다고요?
0x00088731	2	【에이타로】\n의외지?
0x00088793	4	【에이타로】\n그 후 가족을 챙기기 시작했으니,\n그만큼 미사에 씨를 사랑했던\n거겠지.
0x00088845	4	【에이타로】\n시라카와 이치로 씨는 미사에\n씨에게 첫눈에 반했어.\n의외지?
0x000888bc	3	【노리코】\n피해자에게는 형이 있었다고\n들었는데요?
0x00088930	2	【에이타로】\n아, 신지 씨 말인가?
0x00088973	2	【노리코】\n어떤 분이었나요?
0x000889bf	4	【에이타로】\n흠……\n시라카와 하우징에서의 직위는\n부사장이었어.
0x00088a28	5	【에이타로】\n성격을 한마디로 말하면,\n시라카와 이치로 씨는 강한\n사람이었고\n신지 씨는 온화한 사람이었지.
0x00088ab5	5	【에이타로】\n시라카와 이치로 씨의 강압적인\n경영 방식에\n당시 직원들은 적지 않게\n불만을 품고 있었어……
0x00088b4f	4	【에이타로】\n그걸 신지 씨가 잘 중화했지.\n부하 직원들의 이야기를\n제대로 들어 주었어.
0x00088bc1	4	【에이타로】\n신지 씨가 없었다면\n시라카와 그룹은\n성립하지 않았을지도 몰라.
0x00088c46	6	【에이타로】\n그런 신지 씨도 7~8년 전에\n세상을 떠났어.\n태어날 때부터 신장이 약해서\n투석 치료가 꼭 필요한\n몸이었지……
0x00088ce5	4	【에이타로】\n그때 신장 이식 이야기가 나와서\n희망을 품고 유럽으로 건너갔지만,\n수술이 실패해 세상을 떠났어.
0x00088d79	3	【노리코】\n……돌아가신 건 알고 있었지만,\n이식 수술 실패였군요……
0x00088de7	6	【에이타로】\n그때 시라카와 이치로 씨도\n보호자로 함께 유럽에 갔었지.\n좋아질 줄 알았는데 결과가 반대가\n되어\n힘들었을 거야.
0x00088e74	3	【노리코】\n피해자도 함께……?\n두 분은 그렇게 사이가 좋았나요?
0x00088f04	6	【에이타로】\n겉으로는 특별히 사이가 좋은 건\n아니었지만,\n뭐, 둘 다 어른이었으니까.\n속으로는 서로 믿고 있었던 게\n아닐까.
0x00088f91	2	【노리코】\n그렇군요……
0x00089077	4	【에이타로】\n시라카와 이치로 씨가 강한\n사람이었다면,\n신지 씨는 온화한 사람이었지.
0x000890f1	5	【에이타로】\n하지만 신장 이식 수술을 위해\n유럽으로 건너갔고,\n수술은 실패……\n그 때문에 세상을 떠났어.
0x00089182	3	【노리코】\n소장님은 사이토 가요 씨를\n아세요?
0x000891f2	3	【에이타로】\n사이토 가요……?\n어디선가 들어 본 것 같은데……
0x00089269	3	【에이타로】\n그 사람은 피의자인 사이토\n코우지와 어떤 관계가 있는 분인가?
0x000892c9	3	【노리코】\n네.\n사이토 코우지 씨의 어머니예요.
0x00089338	3	【에이타로】\n그렇군, 어머니인가.\n그래서 그분이 어떤가?
0x00089385	3	【노리코】\n사실 시라카와 신지 씨가\n예전에 동경했던 여성이라고 해요.
0x00089408	2	【에이타로】\n신지 씨가 동경했던 사람?
0x00089478	4	【에이타로】\n그 가쓰요 씨가 사건의 피의자라는\n건가……!?\n정말 묘한 인연이군.
0x000894fd	3	【에이타로】\n흠……\n조금 신경 쓰이네.
0x00089567	4	【에이타로】\n……아니, 잠깐.\n사이토 가요……\n그 사이토 가요 씨 말인가!?
0x000895cc	2	【노리코】\n뭔가 생각났나요!?
0x0008961c	5	【에이타로】\n그래, 생각났어.\n사이토 가요라는 이름은\n분명 신지 씨에게 들은 적이\n있어.
0x000896aa	4	【에이타로】\n……그렇구나.\n그때가 신지 씨와 나눈\n마지막 대화였어……
0x0008976f	2	【신지】\n실례합니다.
0x000897c2	3	【에이타로】\n아, 신지 군인가.\n무슨 일인가?
0x00089819	2	【신지】\n…………
0x00089852	3	【에이타로】\n그러고 보니, 곧 유럽으로 간다며?\n신장을 이식받는다고 했지?
0x000898ca	2	【신지】\n네……
0x00089901	3	【에이타로】\n이식 수술이 성공하면\n투석에서도 해방되겠지.
0x00089961	4	【에이타로】\n그렇게 되면 일에도 집중할 수 있을\n거야.\n나는 자네를 기대하고 있네.
0x000899c2	3	【에이타로】\n힘내서 지금보다 더 크게\n시라카와 그룹을 키워 주게.
0x00089a41	4	【신지】\n그렇죠.\n이식 수술이 성공한다면\n말이지만……
0x00089a93	2	【에이타로】\n……수술이 불안한가?
0x00089ad9	4	【에이타로】\n이식 수술 중에서도\n신장 이식은 성공률이 높다지 않나.\n괜찮아, 성공할 거야.
0x00089b85	3	【신지】\n……그렇군요.\n저도 그렇게 생각합니다.
0x00089bdb	5	【신지】\n그런데,\n누마사키 선생님은 지금의 시라카와\n그룹을\n어떻게 생각하십니까?
0x00089c35	4	【에이타로】\n어떻게……라고 물으면,\n어느 부분에 대해 대답해야\n할지……
0x00089cb5	2	【신지】\n어두운 부분 말입니다.
0x00089cf3	2	【에이타로】\n……별로 좋지는 않지.
0x00089d36	4	【에이타로】\n나는 이치로 씨에게 고용된\n입장이라 심한 말은 할 수\n없지만……
0x00089d9a	3	【에이타로】\n솔직히 말하자면\n내 생각과 맞지 않는 부분이야.
0x00089df2	4	【에이타로】\n시라카와 하우징의 부사장인\n신지 군에게 할 말은 아니지만\n말이야.
0x00089e5c	4	【신지】\n생각과 맞지 않는다……\n그런데도 고문 변호사로 있는 건\n형에게 약점을 잡혀 있기 때문이죠?
0x00089ed7	2	【에이타로】\n…………
0x00089f1f	3	【신지】\n죄송합니다……\n아무것도 하지 못해서……
0x00089f66	4	【에이타로】\n아니, 신지 군이 사과할 일이\n아니야.\n이건 내 문제니까.
0x00089fe7	3	【신지】\n……누마사키 선생님께\n말씀드리고 싶은 게 있습니다.
0x0008a038	2	【에이타로】\n말해 두고 싶은 것?
0x0008a084	4	【신지】\n네.\n저 때문에 희생되고 만\n두 여성에 관한 이야기입니다.
0x0008a0e3	3	【에이타로】\n……그 이야기를\n내가 들어도 되는 건가?
0x0008a140	4	【신지】\n누마사키 선생님이\n가장 믿을 수 있는 분이라고\n생각해서요.
0x0008a190	3	【에이타로】\n알았어, 들어 보지.\n말해 보게.
0x0008a228	3	【신지】\n첫사랑에 관한 이야기입니다.\n사이토 가요 씨라는 여성입니다.
0x0008a2ac	6	【신지】\n태어날 때부터 신장이 약했던 저는\n어릴 때부터 외출을 거의 하지\n않았고,\n형 이외의 사람과는 별로\n이야기하지 않았습니다.
0x0008a357	6	【신지】\n그렇게 내성적이던 제 세계를 키워\n준 사람이\n가요 씨였습니다.\n오인 고등학교에서 두 학년 위인\n선배였죠.
0x0008a3ee	4	【신지】\n그녀는 때로 나를 동생처럼 대해\n줬고,\n때로는 격려해 주었습니다.
0x0008a464	3	【신지】\n그녀에게 마음을 품기까지\n그리 오래 걸리지 않았습니다.
0x0008a4bf	2	【에이타로】\n…………
0x0008a507	5	【신지】\n그녀가 졸업하고 결혼한 뒤에도\n나는 계속 그녀를 사랑했습니다.\n그녀의 상황이 늘 마음에\n걸렸습니다.
0x0008a5bd	2	【신지】\n그리고 그 사건이 일어났습니다……
0x0008a604	2	【에이타로】\n그 사건……?
0x0008a650	3	【신지】\n……그녀의 남편을, 형이……\n죽이고 말았습니다.
0x0008a6ba	4	【신지】\n나는……\n형을 막으려고 했다면\n막을 수 있었을지도 모릅니다……
0x0008a722	4	【신지】\n하지만 나는……\n형을 막지 못했습니다……\n첫사랑을 지키지 못했습니다……
0x0008a790	2	【에이타로】\n…………
0x0008a82f	5	【신지】\n그녀에게는 이미 아이가\n있었습니다. 그래서 나는 그녀에게\n경제적 지원을 제안했습니다.\n정식으로 청혼도 했습니다.
0x0008a8de	4	【신지】\n하지만 거절당했습니다.\n동정할 필요는 없다는 말을\n들었습니다.
0x0008a941	5	【신지】\n그리고 그 말을\n좀 더 일찍 들었으면 좋았을\n거라고도\n말했습니다……
0x0008a9a7	3	【신지】\n그때까지 계속 무서웠습니다……\n그녀에게 거절당하는 것이……
0x0008aa19	4	【신지】\n좀 더 일찍 말했다면\n그녀를 슬프게 하지 않아도 됐을\n텐데……
0x0008aa70	3	【에이타로】\n……자네는 참 미숙한 사람이야.\n그렇게 자신을 몰아붙이지 말게……
0x0008aad9	2	【신지】\n…………
0x0008ab38	4	【신지】\n사실 그런 나에게\n위로의 말을 건네는 여성이\n나타났습니다.
0x0008ab8f	3	【에이타로】\n오, 그래!\n정말 잘됐군!!
0x0008ac03	2	【신지】\n제가 고민하는 건 그 일입니다.
0x0008ac5a	4	【신지】\n그녀가 싫은 건 아닙니다.\n하지만 제 마음속에는 아직 가요\n씨가……
0x0008acc1	3	【에이타로】\n하하하!\n자네는 정말 미숙하군!!
0x0008ad0d	4	【에이타로】\n나도 자네 마음을 모르는 건\n아니야.\n첫사랑 상대는 특별한 법이지.
0x0008ad77	6	【에이타로】\n나에게도 첫사랑은 특별한 존재야.\n하지만 지금은 아내가 더\n사랑스러워.\n함께 지낸 시간이 길어질수록\n말이지.
0x0008ae05	5	【에이타로】\n자네도 그녀와 함께 지낸 시간이\n길어지면\n지금보다 더 그녀를 사랑스럽게\n느끼게 될 걸세.
0x0008ae8c	2	【신지】\n……그럴까요?
0x0008aeca	2	【에이타로】\n그래, 그럴 거야.
0x0008af14	3	【신지】\n……그럴지도 모르겠군요.\n그녀와 함께할 시간이 있다면……
0x0008af65	6	【에이타로】\n그 시간을 만들려고 수술하는\n거잖아!\n그녀를 위해서라도 수술을 꼭\n성공시키고\n돌아오게!!
0x0008b004	2	【신지】\n……그렇군요.
0x0008b040	4	【에이타로】\n좋아, 술 마시러 가자!\n중년 남자 둘이 더 이상 맨정신으로\n연애 이야기를 하는 건 힘들어!
0x0008b0c2	2	【신지】\n하하, 그렇군요.
0x0008b15f	3	【노리코】\n……그때 이름이 나온 분이\n사이토 가요 씨였군요.
0x0008b1c5	2	【에이타로】\n그래, 맞아.
0x0008b227	3	【에이타로】\n결국 유럽으로 떠난 신지 군은\n돌아오지 못하고 세상을 떠났지……
0x0008b2ac	2	【에이타로】\n돌이켜 생각해 보니 알겠더군……
0x0008b307	5	【에이타로】\n그때 말투를 생각하면\n어쩌면 사토루 군은 자신의 목숨이\n얼마 남지 않았다는 걸 알고\n있었는지도 모르겠어……
0x0008b389	2	【노리코】\n……그 말은.
0x0008b3ea	4	【에이타로】\n……자네가 상상하는 그대로야.\n그렇다면 시라카와 이치로를\n용서할 수 없군……
0x0008b450	2	【노리코】\n…………
0x0008b4c2	4	【노리코】\n신지 씨는 왜\n소장님께 자신의 마음을\n이야기했을까요?
0x0008b53f	4	【에이타로】\n……아마 내가 사정에 휘말리지\n않는 제삼자였기 때문이겠지.\n변호사라는 직업 때문일 수도 있고.
0x0008b5c8	3	【에이타로】\n그렇다면 나는 정말 변호사가 되길\n잘했다고 생각해.
0x0008b621	4	【노리코】\n……신지 씨는 소장님을 변호사라는\n이유만으로 믿었던 건 아니라고\n생각해요.
0x0008b6b0	4	【에이타로】\n난처하군……\n나를 치켜세워도 아무것도 안\n나온다네.
0x0008b704	2	【노리코】\n치켜세울 생각은 없습니다.
0x0008b76c	2	【에이타로】\n그런가……
0x0008b7b3	4	【에이타로】\n나를 믿어 준 사람을 위해서라도\n나 자신도 매듭을 지어야 할 때인지\n모르겠군.
0x0008b81a	3	【노리코】\n네……?\n무슨 뜻인가요?
0x0008b885	3	【에이타로】\n아니, 아무것도 아니야.\n잊어주게……
0x0008b8cf	2	【노리코】\n…………
0x0008b9a5	3	【노리코】\n소장님에게 들은 정보는\n이런 내용이었어.
0x0008b9fe	5	【코우지】\n……고마워, 노리코.\n희미하게나마 이번 사건의 모습이\n보이기 시작했어.\n범인의 동기도 말이야……
0x0008ba78	3	【노리코】\n……나도 왠지 알 것 같아졌어.\n하지만……
0x0008baeb	2	【노리코】\n너무나도 슬프네……
0x0008bb50	2	【코우지】\n그래, 그렇지……
0x0008bbc5	3	【코우지】\n……아까 이야기에서\n마음에 걸리는 게 하나 있어.
0x0008bc58	6	【코우지】\n누마사키 변호사는 몸이 안\n좋아져서 화장실에 틀어박혀 있었고\n그동안 특별한 일은 없었다고 했지.\n그런데 이 말과 모순되는 정보가\n있어…… 그건……?
0x0008bdb9	2	【코우지】\n(아니야, 그게 아니야!)
0x0008be19	4	【코우지】\n(사건 당일, 화장실에서 문제가\n있었잖아?\n그건……)
0x0008beeb	6	【코우지】\n누마사키 변호사가 화장실에 있던\n시간과\n내가 화장실에서 일으킨 소동의\n시간이\n일치하고 있어……
0x0008bf6d	3	【코우지】\n그런데도 그걸 눈치채지 못했다……\n이상하지 않아?
0x0008bfff	6	【노리코】\n확실히 말다툼이라고 할 정도는\n아니었지만,\n코우지가 『어깨를 부딪쳤으면\n사과해!』라고\n큰 소리로 외쳤던 것 같고 말이야.
0x0008c0a3	4	【코우지】\n게다가 내가 시비를 건 상대는\n다름 아닌 시라카와 이치로였어.\n눈치채지 못할 리가 없어.
0x0008c118	2	【노리코】\n소장님께 물어볼까?
0x0008c17e	3	【코우지】\n아니, 묻고 싶은 마음은 굴뚝같지만\n어차피 교묘하게 얼버무릴 뿐이야.
0x0008c1e4	5	【코우지】\n괜히 캐물었다가\n우리가 의심하고 있다는 걸 들키는\n것도 싫고.\n조금 더 지켜보자.
0x0008c273	3	【노리코】\n그리고 피해자와 콘도 형사의\n관계를 물었을 때의 반응인데……
0x0008c2e5	3	【코우지】\n이 일은 아사츠유 씨에게\n묻는 게 좋다고 했지?
0x0008c349	4	【코우지】\n……그 말은 반대로 생각하면\n아사츠유 씨는 콘도 형사와도\n악연이 있을 것 같다는 뜻이야.
0x0008c3c7	3	【코우지】\n이 일도 아사츠유 씨에게\n캐물어 봐 주겠어?
0x0008c449	2	【노리코】\n응, 알겠어.
0x0008c4d2	4	【코우지】\n그리고 하나 더 마음에 걸리는 게\n누마사키 변호사와 피해자의\n관계야……
0x0008c545	5	【코우지】\n일과 사생활을 나누고 있었는데\n지금은 시라카와 그룹의 고문\n변호사가 됐다는 것……\n뭔가 뒤가 있을 것 같아.
0x0008c5f0	4	【노리코】\n좀 더 캐물어 볼까 했는데,\n아마 소장님 입으로는 이유를\n듣기 어려울 것 같아서……
0x0008c679	5	【코우지】\n아, 현명한 판단이라고 생각해.\n다만 이게 얼마나 중요한 정보인지\n판단하기가 어렵네.\n조금 묵혀 두자.
0x0008c711	5	【코우지】\n그리고 누마사키 변호사의 행동\n시간이 밝혀지면서\n미나즈키 코우지의 대략적인 행동\n시간도 드러났어.
0x0008c7ac	5	【코우지】\n누마사키 변호사는 23시가 조금\n지나 현장에 도착해\nVIP룸에서 잠시 사전 협의를\n했지……
0x0008c829	5	【코우지】\n대략적으로 생각하면\n가게에 들어가 VIP룸으로 향하고\n누마사키 변호사가 나갈 때까지 약\n10분이라고 하자.
0x0008c8d0	5	【노리코】\n그렇다면 소장님과 스쳐 지나간\n미나즈키 씨는\n23시 10분쯤 VIP룸에 들어가\n0시쯤 나왔다는 거네.
0x0008c973	4	【코우지】\n그리고 미나즈키의 말을 믿는다면\n그 뒤에는 게임센터에 갔다는 거군.\n과연……
0x0008ca02	4	【코우지】\n그럼 게임 센터에 가서\n미나즈키를 목격한 사람이 없는지\n탐문해 오지 않겠어?
0x0008ca83	2	【노리코】\n네, 알겠어요.
0x0008caf9	2	【코우지】\n피해자가 첫눈에 반했다라……
0x0008cb77	5	【노리코】\n확실히 요즘 피해자는\n예전만큼 강압적이지 않게 됐다는\n이야기를\n가끔 듣긴 했지만……
0x0008cbf6	3	【노리코】\n어쩌면 그 재혼이\n계기가 됐을지도 모르겠네.
0x0008cc78	3	【코우지】\n그리고 시라카와 신지\n이야기인데……
0x0008cce6	3	【노리코】\n신장 이식 수술이 실패해서\n돌아가셨다는 이야기 말이지.
0x0008cd6d	4	【코우지】\n피해자가 함께 유럽에 갔다는\n이야기가\n아무래도 마음에 걸려.
0x0008cdfd	6	【노리코】\n나도 그 부분은 조금 신경\n쓰였는데,\n두 사람이 서로 믿고 있었다고\n소장님께 들어서\n더는 캐물을 수 없었어……
0x0008ce97	3	【코우지】\n음……\n서로 믿고 있었다라……
0x0008cf1a	1	관리인실
0x0008cf23	1	관리인실
0x0008cf30	1	코우지의 방
0x0008cf3a	1	코우지의 방
0x0008cf48	1	아파트 2층
0x0008cf52	1	아파트 2층
0x0008cf60	1	아파트 1층
0x0008cf6a	1	아파트 1층
0x0008d0de	3	【노리코】\n(이곳이 코우지가 지금 사는\n아파트인가……)
0x0008d147	2	【노리코】\n(조금 오래된 느낌일지도……)
0x0008d18c	2	【노리코】\n…………
0x0008d1c5	4	【노리코】\n(그런 말을 하고 있을 때가\n아니네.\n제대로 조사해야지.)
0x0008d230	2	【노리코】\n(코우지의 아파트 앞이네.)
0x0008d354	3	【노리코】\n(이 아파트에는 어떤 사람들이\n살고 있을까……?)
0x0008d3a9	4	【노리코】\n(도쿄에서는 이웃끼리 잘 지내지\n않으니\n얼굴조차 모르는 경우도 있지.)
0x0008d40a	4	【노리코】\n(특히 코우지는 일하는 시간이\n불규칙한 직업이라\n더 그럴지도……)
0x0008d46a	3	【노리코】\n(……내가 신경 쓸 일은\n아니지만.)
0x0008d4ea	3	【도어폰】\n네……\n누구세요?
0x0008d52e	3	【노리코】\n저는 사이토 코우지 씨의 대리인인\n변호사 신조 노리코라고 합니다.
0x0008d593	4	【노리코】\n본인의 의뢰로\n방 안을 조사하러 왔는데,\n열쇠를 빌릴 수 있을까요……?
0x0008d604	2	【도어폰】\n잠시만 기다려 주세요.
0x0008d675	2	【관리인】\n기다리게 했습니다.
0x0008d6c0	4	【관리인】\n아, 빌려 드리기 전에\n신분증명서 같은 걸\n보여 주셨으면 하는데요……?
0x0008d72a	3	【노리코】\n네.\n이걸로 괜찮을까요?
0x0008d77a	3	【관리인】\n변호사 신분증명서요?\n……이런 것도 있군요.
0x0008d7e0	4	【관리인】\n……변호사 배지도 달고 계시고,\n아무래도 제대로 된 변호사님인가\n보네요.
0x0008d857	4	【관리인】\n좋습니다.\n그럼 열쇠를 빌려 드리죠.\n돌아가실 때 돌려주러 오세요.
0x0008d8bd	3	【노리코】\n네, 알겠습니다.\n그럼 잠시 빌리겠습니다.
0x0008d951	2	【노리코】\n(관리인 아저씨의 방이네.)
0x0008d994	3	【노리코】\n(코우지 방 열쇠는 빌렸고,\n지금은 볼일이 없어.)
0x0008da1b	2	【노리코】\n(코우지 방은 가장 앞쪽이야.)
0x0008daa6	3	【노리코】\n(……열쇠가 잠겨 있어서 들어갈 수\n없어.)
0x0008db9c	1	서랍
0x0008dba3	1	서랍
0x0008dbae	1	붙박이장
0x0008dbb5	1	붙박이장
0x0008dd57	3	【노리코】\n(생각했던 것보다 정리되어\n있네……)
0x0008dda2	3	【노리코】\n(전에 살던 집은 방 안이\n정말 엉망이었는데……)
0x0008de0d	5	【노리코】\n(아…… 그렇구나.\n경찰이 증거품을 압수해\n갔으니까…… 그래서 이렇게 깔끔한\n거네.)
0x0008de81	2	【노리코】\n(응, 알겠어.)
0x0008df8b	2	【노리코】\n(코우지가 쓰던 책상이네.)
0x0008dfcd	2	【노리코】\n(그럼, 실례하겠습니다……)
0x0008e01d	3	【노리코】\n(……음.\n딱히 신경 쓰이는 건 없네……)
0x0008e072	2	【노리코】\n(일단 서랍을 확인해 볼까.)
0x0008e0ec	2	【노리코】\n(특별히 눈에 띄는 건 없네.)
0x0008e130	3	【노리코】\n(경찰이 증거품을 압수해 가서\n서랍 안이 텅 비었어……)
0x0008e19b	2	【노리코】\n(특별히 신경 쓰이는 건 없었어.)
0x0008e219	3	【노리코】\n(붙박이장 안의 물건도 조사해\n보자.)
0x0008e276	2	【노리코】\n…………
0x0008e2af	2	【노리코】\n(이불 말고는 아무것도 없네……)
0x0008e312	2	【노리코】\n(이불 말고는 아무것도 없어……)
0x0008e3a3	2	【노리코】\n(이제 조사를 끝낼까……?)
0x0008e453	2	【노리코】\n(오늘은 이 정도로 해 두자.)
0x0008e4b1	2	【노리코】\n(조금 더 여기 있자.)
0x0008e53e	3	【노리코】\n코우지의 아파트를 조사한 결과는\n이런 내용이었어……
0x0008e5b6	5	【노리코】\n……라고 해도,\n경찰이 거의 전부 압수해 간\n모양이라\n아무것도 나오지 않았지만……
0x0008e650	6	【코우지】\n그렇구나…… 어느 정도 예상은\n했지만,\n그렇게 아무것도 없다면\n이제 아파트에 가서 조사하는 건\n소용없겠네.
0x0008e6f6	4	【코우지】\n어쩔 수 없지.\n마음을 다잡고\n다음 일을 생각하자.
0x0008e76a	2	【노리코】\n(아직 조사해야 할 게 있어.)
0x0008e8a9	2	【노리코】\n코우지의 아파트 앞이야.
0x0008e9cd	3	【노리코】\n이 아파트에는 어떤 사람들이\n살고 있을까……?
0x0008ea07	5	【노리코】\n도쿄에서는 이웃끼리 잘 지내지\n않으니\n의외로 얼굴조차 모르는 경우가\n있지.
0x0008ea5c	4	【노리코】\n특히 코우지는 일하는 시간이\n불규칙한 직업이라\n더 그럴지도……
0x0008eaac	3	【노리코】\n아무래도 이 아파트 관리인\n아저씨가 여기 사시는 모양이네.
0x0008eaf0	2	【노리코】\n초인종을 눌러 볼까?
0x0008eb33	2	【노리코】\n그럼, 눌러 보자.
0x0008eb69	2	【노리코】\n………
0x0008eb8a	3	【도어폰】\n네……\n누구세요?
0x0008ebb6	4	【노리코】\n아, 저는 사이토 코우지 씨의\n대리인인\n변호사 신조 노리코라고 합니다.
0x0008ec07	4	【노리코】\n사이토 코우지 씨의 부탁으로\n방 안을 좀 조사하고 싶어서\n열쇠를 빌리고 싶은데요……?
0x0008ec5d	3	【도어폰】\n아, 전에 오셨던 변호사님이군요.\n잠시만 기다려 주세요.
0x0008ec9d	2	【노리코】\n………
0x0008ecbe	4	【노리코】\n후우……\n처음 오는 것도 아닌데\n긴장되네……
0x0008ecf3	2	【노리코】\n………
0x0008ed1e	3	【관리인】\n기다리게 했습니다.\n여기 열쇠입니다.
0x0008ed54	3	【노리코】\n아, 감사합니다.\n신분증명서를 보여 드려야 했죠……
0x0008ed96	4	【관리인】\n아, 괜찮습니다.\n얼굴을 기억하고 있으니까요.\n그럼 돌아가실 때 돌려주러 오세요.
0x0008edeb	3	【노리코】\n네, 알겠습니다.\n그럼 잠시 빌리겠습니다.
0x0008ee39	2	【노리코】\n조금 더 여기 있자.
0x0008ee74	2	【노리코】\n관리인 아저씨의 방이네.
0x0008ee9f	3	【노리코】\n코우지 방 열쇠는 빌렸고,\n지금은 볼일이 없어.
0x0008eedd	2	【노리코】\n코우지 방은 가장 안쪽이야.
0x0008ef18	3	【노리코】\n……열쇠가 잠겨 있어서 들어갈 수\n없어.
0x0008ef59	3	【노리코】\n관리인 아저씨에게 빌린 열쇠를\n쓰자.
0x0008ef98	2	【노리코】\n그럼 들어가 보자.
0x0008f095	3	【노리코】\n코우지 방이네.\n정리되어 있어서 놀랐어.
0x0008f177	2	【노리코】\n특별히 신경 쓰이는 건 없었어.
0x0008f1a5	2	【노리코】\n이불 말고는 아무것도 없네……
0x0008f1d3	4	【노리코】\n주방도 정리되어 있네.\n혹시 경찰이 증거품을 압수할 때\n정리해 준 걸까?
0x0008f234	2	【노리코】\n이제 조사를 끝내고 밖으로 나갈까?
0x0008f279	2	【노리코】\n그렇네.
0x0008f299	4	【노리코】\n더 조사해도 아무것도 나오지 않을\n테니\n오늘은 돌아가자.
0x0008f2df	4	【노리코】\n아니, 아직 조사할 곳이 남아\n있어.\n조금 더 여기 있자.
0x0008f386	3	【노리코】\n코우지의 아파트를 조사한 결과는\n이런 내용이었어……
0x0008f517	3	【노리코】\n(여기가 도내 택시 회사를\n관리하는 수도 택시 센터네.)
0x0008f58b	3	【노리코】\n(코우지의 승차 기록이 남아 있으면\n좋겠지만……)
0x0008f5ef	2	【노리코】\n(수도 택시 센터네.)
0x0008f6d9	2	【노리코】\n(1층이 창구로 되어 있어.)
0x0008f7e0	1	［승차 기록에 대해］
0x0008f7f5	1	［정기 휴일에 대해］
0x0008fb21	3	【노리코】\n(접수처네.\n일단 이야기를 들어 보자.)
0x0008fb88	4	【노리코】\n잠깐\n여쭤보고 싶은 게 있는데요,\n괜찮을까요?
0x0008fbe7	2	【접수처】\n네, 무슨 일이신가요?
0x0008fc25	3	【노리코】\n저는 변호사 신조 노리코라고\n합니다.
0x0008fc71	4	【노리코】\n어떤 사건을 조사하고 있는데요,\n피의자가 사건 발생 당시\n택시를 타고 있었다고 합니다.
0x0008fcee	2	【노리코】\n그래서……
0x0008fd33	2	【접수처】\n아, 사이토 코우지 씨 건이군요.
0x0008fd7a	2	【노리코】\n아…… 알고 계셨나요?
0x0008fdc7	3	【접수처】\n네, 경찰에서도\n며칠 전에 같은 질문을 받았거든요.
0x0008fe2d	5	【접수처】\n11일 0시부터 1시 사이에\n미야카미 긴자에서\n후지시로초까지의 승차 기록이\n있는지 물어보셨습니다.
0x0008feb8	4	【노리코】\n그랬군요……\n저도 완전히 같은 것을\n물어보려고 했어요.
0x0008ff1a	2	【노리코】\n(접수처네.)
0x0008ff54	2	【노리코】\n(지금은 딱히 볼일이 없어.)
0x00090066	3	【노리코】\n(이제 조사를 끝내고 밖으로\n나갈까?)
0x0009011a	2	【노리코】\n바쁘신 중에 감사합니다.
0x00090174	2	【접수처】\n아닙니다, 별말씀을요.
0x000901cc	2	【노리코】\n(오늘은 이 정도로 해 두자.)
0x0009022a	2	【노리코】\n(조금 더 여기 있자.)
0x0009027f	2	【노리코】\n(아직 이야기를 듣지 못했어.)
0x00090313	3	【노리코】\n수도 택시 센터에서 들은 이야기는\n이런 내용이었어……
0x000903a3	3	【코우지】\n아차,\n하필이면 불법 택시라니……
0x00090411	2	【노리코】\n…………
0x00090470	4	【코우지】\n이건 끝난 걸지도 모르겠네.\n내 알리바이를 증명할 방법이\n이제 없을지도 몰라.
0x000904e1	3	【노리코】\n생각하고 싶지는 않지만,\n그럴지도 모르겠네……
0x00090555	3	【코우지】\n뭐, 어쩔 수 없지.\n다른 방향에서 공략해 볼까!
0x000905d4	3	【노리코】\n……코우지가 포기하지 않는 한\n나도 포기하지 않을 거야.
0x00090633	4	【노리코】\n분명 다른 돌파구를 찾을 수 있을\n거야……\n조사를 계속하자.
0x000906a0	3	【코우지】\n그래.\n해내고 말겠어!
0x00090739	3	【노리코】\n그래서 실제로는 어떤가요?\n승차 기록이 있나요?
0x0009079d	2	【접수처】\n아니요, 없습니다.
0x000907d9	4	【노리코】\n네……?\n그, 그럴 수가……\n제삼자의 증언도 있는데요!?
