offset	lines	text
0x0006c422	3	【마스터】\n그러면 준비해 두므로,\n귀가가 될 때에 보여드리겠습니다.
0x0006c488	4	【마스터】\n또 직원에게도 변호사씨의 조사에\n자력하도록(듯이) 말을 걸어 두기\n때문에.
0x0006c4e8	3	【노리코】\n정말 늦어집니다. \n자력에 감사드립니다.
0x0006c541	2	【노리코】\n아니, 마지막으로 하나 좋습니까?
0x0006c592	3	【마스터】\n물론. \n 제발.
0x0006c5cf	5	【노리코】\n피의자 사이토 씨가 피해자와\n말다툼하고\n있었다는\n목격 증언이 있다고 합니다.
0x0006c64d	2	【노리코】\n마스터는 무엇인가 알고 계십니까?
0x0006c6b5	3	【마스터】\n자, 나는 간본적으로\n언제나 카운터내에 있기 때문에…
0x0006c730	4	【마스터】\n내가 알고 있는 것은 사이토씨가\n카운터에서\n뭉치고 있는 사이뿐입니다.
0x0006c791	4	【노리코】\n감사합니다. \n그러면 조금 조사하겠습니다 때문에\n잘 부탁드립니다.
0x0006c80c	3	【노리코】\n(으으……\n은 좋은 사람일까…
0x0006c859	3	【노리코】\n(하지만, 미즈타니씨는 마스터에게\n상당히 신뢰받고 있는 것 같네)
0x0006c8b7	4	【노리코】\n(신뢰를 용절하지 않게,\n급한 시간을 낭비하지 않게 해야\n한다)
0x0006c91c	2	【노리코】\n(그럼, 우선은 어떻게 할까…
0x0006ca05	3	【노리코】\n(여기가 사건 현장이 된\n라이트 블루구나)
0x0006ca78	3	【직원】\n어서 오세요……\n아, 변호사님, 수고 많으십니다.
0x0006cafb	2	【종업원】\n오늘도 이야기가 있나요?
0x0006cb3e	3	【노리코】\n아, 오늘은 마스터로부터 조금\n 이야기를 듣고 싶은 뿐이므로…
0x0006cba8	3	【종업원】\n아아, 그래? \n에서는 카운터쪽으로 부디.
0x0006cbf7	2	【노리코】\n네, 고마워요.
0x0006cc49	4	【노리코】\n오, 그냥 좋았어요.\n몇 가지 이야기를 넣고 싶습니다만,\n좋은가요?
0x0006ccd1	3	【직원】\n저기, 그럼\n사무소에서 듣겠습니다.
0x0006cd1f	2	【노리코】\n아, 네, 알겠습니다.
0x0006cd8d	2	【종업원】\n에서는 먼저 가고 있어요.
0x0006cdf4	2	【노리코】\n(……그럼, 어떻게 할까?)
0x0006cf3a	4	【노리코】\n(여기가 코우지와 미즈타니 씨가\n떠났던\n장소네)
0x0006cf88	2	【노리코】\n(많은 술이 놓여 있네)
0x0006cfcc	3	【노리코】\n(그래도 코우지,\n꽉 비수였을 텐데……)
0x0006d01d	3	【노리코】\n(미즈타니씨에게 북쪽으로 잡혀\n회하게 되었나?)
0x0006d079	4	【노리코】\n(코우지와 미즈타니 씨가 술을\n마시던\n곳이네.)
0x0006d0c4	2	【노리코】\n(많은 술이 놓여 있네)
0x0006d141	2	【노리코】\n(안쪽에는 테이블이 놓여 있네.)
0x0006d188	3	【노리코】\n(그룹으로 붐비는 손님은\n저쪽으로 떠들썩하게 되는 거네)
0x0006d1d8	4	【노리코】\n(안쪽에는 통언이 있어.\n그 갑자기에는 화장실이 있는 것\n같다)
0x0006d230	3	【노리코】\n(테이블 위네.\n안쪽에는 통로가 있어.)
0x0006d374	4	【노리코】\n(그렇네.\n코우지가 엄청 찢어진 이야기를 두지\n않으면......)
0x0006d3cd	3	【노리코】\n조금만 이야기를 넣고 싶습니다만\n좋아요…
0x0006d47d	2	【마스터】\n그래, 제발.
0x0006d4b7	8	【노리코】\n 음......피의자인 사이토 씨는\n사건\n당시\n당신 엉망이었다고 수첩하고\n있습니다만,\n경찰은 이것을 인정해 주지\n않습니다.
0x0006d53d	2	【노리코】\n거기서 마스터에 묻고 싶습니다.
0x0006d588	6	【노리코】\n확실히 간본적으로 카운터 안에\n있다는\n것이었기 때문에\n사이토씨가 뭉쳐있었던 것을\n목격하고 있는 것이 아닐까…
0x0006d615	3	【마스터】\n그래, 잘 기억하고 있어요. \n 아야는 감전에 술에 취해 있었다.
0x0006d671	3	【노리코】\n그것을 증명하는,\n객관적인 증거가 있으면 됩니다만…
0x0006d6db	2	【마스터】\n내 증언만으로는 안 되나요?
0x0006d71f	4	【노리코】\n아마 취해 쓰러져 있던 척이었을\n거라며\n반론을 받을 것 같습니다.
0x0006d7a0	3	【마스터】\n과연……\n후리, 입니까.
0x0006d809	3	【마스터】\n입니다만,\n저것은 흠뻑 빠지지 않았지만요.
0x0006d867	5	【마스터】\n나도 이 장사를 단단히 길기\n때문에,\n취한 척인지는,\n본 것만으로 알 수 있습니다.
0x0006d8d1	4	【노리코】\n그것은 든든한 말선입니다. \n 하지만 역시 객관적인 증거는\n없나요......
0x0006d945	5	【마스터】\n객관적이 될 수 있을지는\n모르겠습니다만,\n정말 필요하다면 실험해 보는 건\n어떨까요?
0x0006d9b9	4	【마스터】\n방금도 말씀드렸던 대로,\n저는 엄청난 척인지,\n본 것만으로 알 수 있습니다.
0x0006da2b	4	【마스터】\n나이면 100명에 대해,\n 응한 척인지 아닌지를\n내가 간파하는 실험등 어떨까요?
0x0006daad	5	【마스터】\n 이것에 전부 험해하면,\n내의 증언도 조금은 리얼리티가\n나오지\n않습니까?
0x0006db16	4	【마스터】\n저는 어떤 반론에도 전부 대응할\n자신이\n있습니다.
0x0006db67	3	【노리코】\n엣… …\n그런 일, 일부러 좋습니까?
0x0006dbbf	4	【마스터】\n그래.\n미즈타니 님에게는 항상 신세를지고\n있습니다.
0x0006dc1b	3	【마스터】\n그녀에게 도움이 된다면,\n얼마든지 해드리죠.
0x0006dc6d	4	【노리코】\n아, 고마워요! \n 이것은 유력한 증언이 되면\n무거워요!
0x0006dcc5	2	【노리코】\n아니, 시원한 곳 죄송했습니다.
0x0006dd1f	4	【마스터】\n괜찮습니까?\n방금 이야기가 현실이되면,\n언제든지 예비하십시오.
0x0006dd83	2	【노리코】\n은, 네!
0x0006ddc8	2	【마스터】\n에서는 일로 돌아갑니다.
0x0006de2b	2	【노리코】\n…………
0x0006de9d	2	【노리코】\n(정말 좋은 사람이야!)
0x0006df0a	3	【노리코】\n(마스터는 칭찬할 것 같네…\n일도 없는데 말을 걸어 버리자)
0x0006dfaa	2	【노리코】\n(이제 조사를 끝낼까?)
0x0006e05a	2	【노리코】\n오늘은 이 정도로 해 두죠.
0x0006e0ac	3	【노리코】\n(그래, 마스터에게 사진을 보여주지\n않으면)
0x0006e0fa	3	【노리코】\n마스터,\n슬슬 무례하게 무겁습니다.
0x0006e16b	4	【마스터】\n그래?\n긴자 거리, VIP 룸의 사진\n보여 드리겠습니다.
0x0006e204	2	【노리코】\n(…
0x0006e251	3	【노리코】\n......감사합니다. \n이제 괜찮아요.
0x0006e2e7	3	【마스터】\n경찰의 지도에 의해,\n보지 못하는 것이 심한 것입니다만…
0x0006e344	6	【노리코】\n아니, 괜찮습니다. \n이 건에 대해서는 구외하지 않기\n때문에.\n\n 정말 고마워요.
0x0006e3e4	2	【노리코】\n(조금 더 여기 있자)
0x0006e431	2	【노리코】\n(아직 조사해야 할 게 있어)
0x0006e4f4	3	【노리코】\n라이트 블루 조사는\n이런 내용이었어.
0x0006e577	3	【코우지】\n과연……\n대략의 이야기는 알았다.
0x0006e5cc	5	【노리코】\n돌아갈 때, 현장이 된 VIP룸내의\n사진을\n보여 주었지만,\n간격해서 돌아갈 수 없었던 것.
0x0006e65e	4	【코우지】\n아, 그렇다면\n이 후 현장 검증에 갈 예정이다. \n실제로 모습을 봐요.
0x0006e6e7	5	【코우지】\n그렇다면 이 전\n현장 검증에 갔을 때에\n보고 맘에 들었으니까 대체로\n알겠어.
0x0006e76a	5	【코우지】\n……그건 그렇다 쳐도,\n결국 난 말다툼이라고 할 정도로\n싸운 건\n아니었단 거지.
0x0006e7db	6	【코우지】\n…… 가장\n"모양이 부딪 혔기 때문에\n사과"적인\n것은\n말한 것 같지만…
0x0006e867	4	【노리코】\n에서도 실제로 목격한 사람의\n이야기라면,\n구론은 별로 아니라고 하는 것이고…
0x0006e90d	5	【코우지】\n훔…\n콘도 형사와의 미묘한 표현의\n어긋남이\n궁금해요...
0x0006e986	5	【코우지】\n콘도의 이야기와 미묘하게 표현이\n어긋나\n있는 것이\n신경이 쓰이지만…
0x0006ea09	3	【코우지】\n아이츠의 이야기는 맞지 않는다. \n그것은 잘 알고 있다......
0x0006ea80	3	【코우지】\n그것과 하나,\n별로 신경이 쓰인 적이 있었다.
0x0006eada	3	【코우지】\n카운터의 사진을\n다시 보여주지 않겠습니까?
0x0006eb4e	2	【노리코】\n 음......이거야.
0x0006ec11	3	【코우지】\n이거지만......\n발잔 카메라가 아닌가?
0x0006ecb5	2	【코우지】\n이거, 발잔 카메라가 아닌가?
0x0006ecfc	3	【노리코】\n정말이다…\n실망했어.
0x0006edd4	3	【코우지】\n다음에 살해 현장에 갔을 때라도\n들어 봐 주지 않겠어?
0x0006ee51	5	【코우지】\n 만약 이것이 정말로 발잔\n카메라라면,\n적어도 뭉툭한\n나가 나오고 있을 것이다.
0x0006eec4	4	【코우지】\n어쩌면,\n범에도 뭔가 중양인 것이\n발하고 있을지도 모른다…
0x0006ef43	3	【노리코】\n알았어. \n이번에 갔을 때 조사해 온다.
0x0006efee	4	【노리코】\n… … 그리고, 받은 것이 이\n발휘야. \n 조금 봐?
0x0006f0c9	2	【코우지】\n이것은......나?
0x0006f106	4	【노리코】\n그런 것 같아요. \n미스터. 미즈타니는 아직\n안갔어...
0x0006f153	5	【코우지】\n확실히 나의 왼쪽 옆에 앉아\n있었다고\n무겁기 때문에,\n단지 끊어져 있구나.
0x0006f1b5	5	【노리코】\n그런 것 같아요. \n화장실에 가는 건 아닐까\n생각했습니다.\n걱정이 되었어요...
0x0006f22d	2	【노리코】\n......슬슬.
0x0006f269	2	【코우지】\n...이제 시간이 됐나요?
0x0006f30d	2	【코우지】\n뭐, 하고 있어…
0x0006f3b8	2	【코우지】\n…………
0x0006f42f	2	【코우지】\n이것은, 설마…
0x0006f493	3	【노리코】\n코우지에 가까워지는\n선명한 그림자가 나오고 있나요?
0x0006f513	5	【코우지】\n이것은, 경기의 총에\n나의 지문을 붙이고 있는 발휘일\n것이다!\n?
0x0006f5a2	3	【노리코】\n그렇다면 이 수치는...\n진범은 말이지… !
0x0006f624	4	【코우지】\n정직한 것은,\n단지 역광으로 그림자가 되어,\n누구인지 모르는 것이다.
0x0006f6b3	3	【노리코】\n에서도, 복장은 슈트도,\n어쩐지 알겠지?
0x0006f70f	4	【코우지】\n맞아…\n그날 정장을 입고\n라이트 블루에 붐비고 있던 인물…
0x0006f7a8	4	【노리코】\n그럼,\n원제 이 발휘를 경찰에 제출해,\n석방의 수제를…
0x0006f83a	2	【코우지】\n… … 아니, 조금 기다려 줘.
0x0006f8a5	2	【노리코】\n네……?
0x0006f8eb	2	【코우지】\n…………
0x0006f931	2	【코우지】\n이야한 예감이 되는 거야.
0x0006f996	2	【노리코】\n이야한 예감?
0x0006f9f6	4	【코우지】\n아. \n이 발휘는 겉보기에 대단한 증거로\n보이지만…
0x0006fa60	5	【코우지】\n지금까지의 경위로 판단하면,\n미우라가 나를 석방해 줄 거라고는\n생각할\n수 없어……
0x0006fad4	4	【코우지】\n녀석에 쌓여 있는\n용의를 모두 해가하지 않으면\n아마 석방해주지 않을 것이다...
0x0006fb57	4	【노리코】\n그것은 너무 생각하지 않아? \n이것만으로도 결정적인 증거가 된다고\n생각하지만…
0x0006fbca	5	【코우지】\n경찰이라도 이 발잔 카메라의 발휘를\n 눈치채고 있을지도 모른다. \n에서도 나는 석방되지\n않았다......
0x0006fc48	5	【코우지】\n경찰의 작전인가,\n 아니면 직순하게 눈치채지 못할\n뿐인지\n모르지만.
0x0006fcd0	5	【코우지】\n그것보다 이 그림자의 험체다. \n포인트가 될 것 같은 것이,\n슈트 같은 옷을 입고 있는\n점이구나.
0x0006fd48	4	【코우지】\n관계자와 이야기할 생각이 있다면,\n당일에 슈트를 입었는지 여부를\n지나쳐달라.
0x0006fdd1	2	【노리코】\n응, 알겠어.
0x0006febe	6	【코우지】\n...... VIP 룸 도어에 관한\n지문은\n총성이 울려 퍼진 뒤에 흠뻑\n자랐다.\n콘도 형사의 것만…
0x0006ff61	5	【코우지】\n확실히 미우라도 지문이 닦여 나간\n흔적이 있다고\n말했었지……
0x0006fff3	6	【노리코】\n지문을 흔들어 버렸다는 것은,\n자신의 지문이 타는 것으로\n범인이라고 의심되는 것을 발하기\n위해서\n맞지?
0x00070081	5	【노리코】\n에서도 진범은 지문을 흔들어 삼킬\n필요\n없어요? \n도…
0x000700f6	8	【코우지】\n노리코의 말하고 싶은 것을 알 수\n있다.\n\n노리코가 지문을 쓰러뜨릴 필요가\n없다고\n생각하는 것은 \n저 정보가 있으니까?
0x0007019d	4	【코우지】\n하지만 그 반대입니다. \n그래서\n지문을 보호해야 합니다.
0x00070213	2	【노리코】\n어, 무슨 뜻이야……?
0x000702c6	5	【코우지】\n노리코는 지문을 흔들어 삼킬 필요가\n없다고 말했다. \n그 역리는 맞지만,\n이 근거가 된 승무원은......?
0x00070413	2	【코우지】\n(아니요, 이건 다릅니다!)
0x00070472	3	【코우지】\n(지금까지 진범다운 인물의 지문은\n전혀 보이지 않는다)
0x000704d3	4	【코우지】\n(그것은 진범이 지문을 타지 않기\n위한\n대책을 하고 있었기 때문이다!)
0x000705a5	3	【노리코】\n경기가 된 권총에는\n코우지의 지문이 붙어 있었지?
0x0007061c	4	【노리코】\n에서도 한편으로 진범다운 인물의\n지문은\n붙어 있지 않았다…
0x00070686	5	【노리코】\n이것은, 진범이 장갑을 끼고\n있어,\n지문이 현장에 타지 않게\n대책하고 있었던 것이군요?
0x0007070e	6	【노리코】\n이라면, 당연히 문에\n진범의 지문이 붙는 일은 없었을\n것이다. \n인데 왜, 진범은 지문을 흔들어\n버렸는지......?
0x000707c3	2	【코우지】\n여기는 반대의 발총이 필요해.
0x00070815	2	【노리코】\n역의 발총?
0x0007085c	7	【코우지】\n총에는 나의 지문이 붙어 있었다. \n라고 하는 것은, 객관적으로\n생각하면\n나는 지문 대책을 하고 있지\n않았다고\n하게 된다.
0x000708ee	5	【코우지】\n그렇게 되면 당연히 VIP룸의\n문에도\n나의 지문이 타고 있지 않으면\n이상할까?
0x00070997	2	【노리코】\n아......그런가......!
0x000709fc	5	【노리코】\n권총에 코우지의 지문을 붙일 수\n있어도\nVIP룸의 문에 지문을 붙이는 것은\n할 수 없었다…
0x00070a8d	5	【코우지】\n하지만 권총에 나의 지문을 붙이고 \n나를 와나에 하메려고 하는 이상, \n문에 지문이 붙지 않은 것은 모순이\n나온다.
0x00070b29	6	【코우지】\n그래서 지문을 흔들어 버렸다. \n누구의 지문도 타고 있지 않으면,\n나의 지문이 타지 않은 것도\n부자연이\n아니다.
0x00070be6	2	【노리코】\n그런가, 그런 일이었구나…
0x00070d44	4	【코우지】\n마스터의 증언은 든든하네.\n이걸로 미우라의 아성을 무너뜨릴 수\n있으면 좋겠는데……
0x00070dfe	3	【노리코】\n그리고 말이야, 또 하나\n신경 쓰이는 게 있었어.
0x00070e74	3	【코우지】\n신경 쓰이는 점?\n뭔데?
0x00070ee0	2	【코우지】\n그렇군……
0x00070f30	3	【노리코】\n그리고 또 하나,\n신경이 쓰인 적이 있었어.
0x00070fa0	3	【노리코】\n그리고 말이야, 또 하나\n신경 쓰이는 게 있었어.
0x00070ffd	3	【코우지】\n신경 쓰이는 점?\n뭔데?
0x00071057	3	【노리코】\n이 사진을 다시 한번\n봐주시겠습니까?
0x000710db	2	【코우지】\n… … 이것이?
0x0007113b	3	【노리코】\n이 부분이지만……\n묘한 상처가 붙어 있는 거야.
0x000711a1	2	【코우지】\n……상처?
0x000711e8	3	【노리코】\n에에, 그렇구나. \n어쩐지 조금 신경이 쓰여져…
0x0007125f	3	【코우지】\n… … 아, 신경이 쓰이지 마. \n 혹시......?
0x0007134a	4	【코우지】\n이 상처와 관련된 정보가 있었을\n것. \n그건......?
0x0007145f	2	【코우지】\n(아니야, 이게 아니야!)
0x000714bf	4	【코우지】\n(이 상처는 플레이어를 이동시킴에\n의해\n붙은 상처라고 역설된다)
0x0007151c	5	【코우지】\n(그렇다면, 왜 플레이어를\n이동시켰는가?\n그것을 보여주는 화제가 있었을\n것이다…
0x000715f6	4	【코우지】\n이 상처는 플레이어를 이동시킨 것에\n의해\n붙은 상처로 보이지 않는가?
0x0007168e	2	【노리코】\n그렇게 말하면 그렇게 보이지만…
0x000716f9	6	【코우지】\n확실히 라이트 블루의 직원이\n말했지? \n이 플레이어는 외부 입력 단자\n경원에서\n외부 음원과 연결된다고.
0x00071793	4	【노리코】\n혹시…\n코우지는 누군가 외부 음원을\n이 플레이어에 연결했다고 무거워?
0x00071822	2	【코우지】\n그것도 가능성의 하나다.
0x00071872	5	【코우지】\n어떤 소리가 나는 기계와 연결했다는\n사실이 입증되면,\n하나의 큰 가능성을 생각할 수\n있어!
0x00071903	3	【노리코】\n엣......\n그것은......?
0x0007196b	4	【코우지】\n외부 음원과 플레이어가 접제되어,\n외부 음원 안에 들어간 소리가\n재생되었을 가능성이다!
0x00071a51	4	【노리코】\n 조금 기다려! \n그 역리에는 근본적인 모순이 있어!\n?
0x00071ad6	3	【코우지】\n 아, 그대로. \n하나의 모순이 존재한다...
0x00071b91	5	【코우지】\n외부 음원을 이 플레이어에\n접제했다고\n동정했을 경우,\n모순되는 승무원은…
0x00071cc3	2	【코우지】\n(아니야, 이게 아니야!)
0x00071d23	7	【코우지】\n(외부 음원의 소리를 보내고는\n이상하다.\n왜냐하면, VIP 룸에서는 다른\n소리가\n느껴져 있었다\n이기 때문이다)
0x00071d94	4	【코우지】\n(사건 당일, VIP룸 내에서\n 받고 있던 소리를 나타내는\n정보는……?)
0x00071e6f	4	【코우지】\n피해자의 리퀘스트를 안고,\n당일의 VIP룸내에는 클래식이\n걸려 있었을 것…
0x00071f1f	3	【노리코】\n그래......\n종업원이 그렇게 말했어
0x00071f91	6	【코우지】\n확실히 클래식을 보낼 수 있었다. \n하지만 과연, 총성이 교내에 향해\n울렸을\n때에도\n클래식은 보낼 수 있었는지…
0x00072024	4	【코우지】\n피해자의 리퀘스트로 클래식이 걸려\n있었다면,\n교내의 BGM과는 다른 하즈.
0x000720ab	4	【코우지】\n에도 불구하고, 이 건에 대해,\n아무도 위화감을 느끼지 않았다. \n
0x00072146	4	【코우지】\n거기서 노리코에 확인해 주었으면\n하는\n것이 있다.
0x000721a0	3	【코우지】\n총성이 느껴진 뒤에\nVIP방으로 달려온 인물…
0x00072220	7	【코우지】\n구체적으로는 아사츠유씨나 누마사키\n변호사와 이야기할 생각이 있으면,\n그때 VIP 룸내에 BGM이\n보내졌는지\n아닌지\n확인해 주었으면 한다.
0x000722dd	2	【노리코】\n……알겠어.
0x00072326	7	【코우지】\n그리고 또 하나, 실로 라이트\n블루에\n갔을 때에\n다시 외부 음원과 접제한 경적이\n없는지\n확인해 주었으면 한다.
0x000723b2	3	【노리코】\n… \n 조심스럽게 확인해줄게.
0x00072423	2	【코우지】\n 아, 부탁해.
0x000724c7	2	【코우지】\n…………
0x000725b5	4	【코우지】\n과연…\n직원은 아무도\n플레이어를 이동시킨 적이 없는가…
0x00072626	4	【코우지】\n……그렇다면 플레이어를 연결한 건\n외부인……이라는 선이\n짙어지겠네.
0x0007269e	3	【코우지】\n다음에, 리모컨의 주름은\n결막중양일지도 모르겠다.
0x000726fb	3	【코우지】\n직순에 없어져 있었는지,\n외부의 인간이 망설였는지…
0x00072779	3	【노리코】\n간에 드러냈다… … 라고, 무엇을\n위해서?
0x000727ce	5	【코우지】\n모르겠어.\n다만 사건 당일 현장의 이상 징후는\n모두\n무시할 수 없는 정보야.
0x00072849	2	【코우지】\n……! ?
0x00072882	3	【코우지】\n그런가......\n그런가......! !
0x000728ca	3	【노리코】\n엣......\n무슨 일이 일어났어! ?
0x0007290f	4	【코우지】\n아......\n이 역리가 증명되면 모든 것이\n뒤집힌다…
0x00072967	2	【노리코】\n무슨 일! ?
0x000729a2	4	【노리코】\n코우지는 쭉 외부 음원과 플레이어를\n접제한 것이 아니냐고 고집하고\n있었지만…
0x00072a06	4	【코우지】\n 아, 거기가 중양이야. \n동부에, 외부 음원안에\n총성이 녹음되어 있으면 어떨까?
0x00072a75	5	【노리코】\n외부 음원에 녹음되고 있는 총성을\nVIP 룸의 스피커로부터 떠들었다고\n하는\n것…
0x00072b5d	3	【코우지】\n… … 아, 젠장! \n정보가 하나 없어!
0x00072bac	6	【코우지】\n사건 발생시,\nVIP 룸내에 BGM이 걸려\n있었는지\n아닌지,\n그것이 포인트야!
0x00072c16	4	【노리코】\n사건 발생시의 BGM… \n그것을 알면 무거운 것을 알 수\n있습니다! ?
0x00072c76	4	【코우지】\n아… … 이 사실을 알면\n객관적인 증거를 얻을 수 있습니다\n......
0x00072cd6	4	【코우지】\n혼란시키고 싶지 않아서 말할 수는\n없지만,\n모든 사실이 뒤집힐 만한 일이야!
0x00072d3f	3	【노리코】\n우와…\n것 굉장히 신경이 쓰이는 말 방법…
0x00072d8b	2	【노리코】\n나, 오늘 밤 잠들 수 있을까……?
0x00072dda	5	【코우지】\n그대로. \n그것을 나타내는 정보를 지금까지\n손에\n넣고 있다.
0x00072e5a	6	【코우지】\nVIP 룸의 스피커에서 떠오른\n총성은\n외부 음원에 녹음된 것…\n이것을 용 붙이는 정보를 권해\n생각한다!
0x00072f8f	2	【코우지】\n(아니야, 그게 아니야!)
0x00072fd6	6	【코우지】\n(발음설구가 갖추어져 있던\nVIP룸내의\n소리를\n교내에 느끼게 울리기 위한\n장치다!)
0x0007305a	5	【코우지】\n(그리고 사건 발생시의 스피커의\n상민을\n나타내는\n정보가 있으면…
0x000730ce	6	【코우지】\n우선 생각해야 할 것은, 본교\nVIP룸내에\n보낼 수 있었던 클래식이\n사건 발생 후에는 보낼 수 없었던\n것이다.
0x00073142	4	【코우지】\nCD는 루프 재생이 되어 있어,\n플레이어에 손을 찔리지 않으면,\n음악이 터질 리는 없다.
0x000731ad	5	【노리코】\n그런가… … 반대로 생각하면,\n클래식을 보낼 수 없었던 것은,\n플레이어를 조작했을 가능성이 있다는\n것.
0x00073220	5	【코우지】\n 아, 그대로. \n그리고 또 하나 중양인 점으로서,\nVIP룸에는\n발음설구가 누나 있었다고 하는 것.
0x00073299	6	【코우지】\n그래도 왜 총성이 교내에 향해\n울리는\n것인가. \n그것은 총성이 느껴졌을 때에는\nVIP 룸의 문이 걸렸기 때문이다!
0x00073339	2	【노리코】\n왜 그런 일을……?
0x0007337a	6	【코우지】\n그렇지.\n총성이 들린 시간, 즉 0시\n44분이\n범행 시각이라고 생각하게 하려는\n거야.
0x000733ee	8	【코우지】\n그리고 0시 44분에 확실히 증명할\n수\n있는\n아리바이를 만들어 두면,\n자신은 용의자로부터 빠져나갈 수\n있기\n때문이야.
0x0007346e	5	【노리코】\n즉 알리바이 공작을 위해서,\n외부 음원에 녹음되고 있던 총성을\nVIP 룸의 스피커로부터\n재생시켰다…
0x000734ef	5	【코우지】\n그런 것. \n실제의 잔행 시간은 0시 44분보다\n전일\n것이다.
0x0007354b	4	【노리코】\n……코우지의 역리가 험하다면,\n관계자 전원의 알리바이가\n쓰러질거야…
0x000735b3	5	【노리코】\n이라도 0시 44분에는 소장도\n미즈타니씨도\n콘도 형사도 모두 홀에 있었으니까\n사투지만 알리바이의 증명을 했지만…
0x00073633	6	【노리코】\n범행 시간이 그 이전이 되면,\n누가 어느 시간에 위를\n벗어났다든가,\n확실한 증명은 할 수 없게 되는\n것군요…
0x000736ae	3	【코우지】\n알리바이가 불확실한 건\n나뿐만이 아니라는 뜻이야!
0x0007389a	1	오디오
0x000738a1	1	오디오
0x000738ac	1	화이트보드
0x000738b6	1	화이트보드
0x000738c4	1	［VIP룸에 있던 인물에 대해］
0x000738e3	1	［피해자와의 말다툼에 대해］
0x000738fc	1	［코우지에 대해］
0x0007390c	1	［방범 카메라에 대해 묻기］
0x00073923	1	［나에 대해 눈치챈 점］
0x0007393a	1	［VIP 룸의 BGM］
0x00073953	1	［플레이어의 기능］
0x00073967	1	［플레이어 작동에 대해］
0x0007397f	1	[사건 발생 후에 보냈던 BGM]
0x0007399f	1	［정기휴일에 대해］
0x00073cdc	2	【노리코】\n라이트 블루의 사무소네.
0x00073da9	4	【종업원】\n기다렸어......\n아니, 아니......기다리게\n했습니다.
0x00073dfc	4	【노리코】\n아, 일부러 경룡을 고용하지 않아도\n좋아요. \n말하기 쉬운 편으로 말해 주세요.
0x00073e6a	4	【종업원】\n그럼 언론에 밀려,\n편하게 말하게 해줄거야.\n무엇을 두고 싶습니까?
0x00073f77	3	【직원】\n아, 오셨네요.\n기다리고 있었어요.
0x00074240	3	【노리코】\n구론에 대해서, 범을 깨달은 것은\n 있습니까?
0x000742b5	4	【종업원】\n아, 그렇다…\n그때, 내 범에도\n목격하고 있던 손님이 있었다.
0x0007431d	2	【노리코】\n범에 목격자가 있었나요?
0x00074376	4	【종업원】\n그래스. \n나와 함께 화장실에서의 트러블을\n목격하고 있던 사람이 있었지.
0x000743f0	4	【종업원】\n그 사람이 나에게 말했어.\n『그 두 명의 논쟁을 하지 않을 수\n있을까? 』라고.
0x00074454	3	【노리코】\n덧붙여서, 그 남자의 사람은\n어떤 사람이었습니까?
0x000744ac	4	【종업원】\n50대 용의 형사 산스. \n사건이 발생했을 때에 솔선해\n현장의 보존이라고 하고 있던 사람.
0x0007451c	3	【노리코】\n형사씨입니까? \n사고해 주셔서 감사합니다.
0x0007458e	5	【노리코】\n이전의 사건입니다만…\n피의자가되는 사이토 씨와 피해자가\n사건전에 논쟁하고 있었다고 증언이\n있습니다만…
0x0007461b	3	【노리코】\n이 건에 대해,\n어쩐지 알고 계시고…
0x00074690	3	【종업원】\n오, 알고 있어요.\n나, 목격했어.
0x000746e8	3	【노리코】\n정말입니까! \n 논쟁은 어떤 느낌이었나요?
0x0007475c	3	【종업원】\n음…\n그렇다고 말하는 말인가......?
0x000747ba	5	【종업원】\n연어의 형태가 부딪쳐,\n젊은 쪽의 사람이 사과해 말하고\n있을 뿐\n무슨 수지만.
0x0007484a	4	【종업원】\n게다가 나이가 많은 사람 쪽은\n냉요하고,\n전혀 상대로 하고 있지 않았으니까.
0x000748aa	2	【노리코】\n…
0x00074909	3	【종업원】\n그렇게 무거운 우수. \n 논쟁은 별로 아니야.
0x00074968	3	【종업원】\n동량도 보고 있었던 것 같지만,\n같은 의견이었던 스.
0x000749c4	3	【노리코】\n… … 그 시간이라든지 기억하고\n있습니까?
0x00074a18	3	【종업원】\n으응…\n0시 조금 지나갔다면 이쪽일까.
0x00074a69	3	【노리코】\n……라고 하면, 0시 5분\n정도입니까?
0x00074ac3	2	【종업원】\n그 정도라고 무거운 우수.
0x00074baa	3	【노리코】\n피의자 사이토씨에 대해\n뭔가 깨달은 적 없습니까?
0x00074c2e	2	【종업원】\n눈에 띄는 것인가?
0x00074c94	4	【종업원】\n으응…\n카운터에서 뭉클해도\n일 정도 밖에…
0x00074cf0	2	【노리코】\n그렇군요……
0x00074d56	5	【노리코】\n(이것을 듣기 전에,\n실제로 플레이어를 이동시킨 라이딩이\n있는지\n확인합시다)
0x00074ddc	2	【노리코】\n조금 여기 보실 수 있나요?
0x00074e44	3	【종업원】\n……\n 플레이어인가?
0x00074e87	3	【노리코】\n그래, 그렇습니다. \n여기에 긁힘이 있죠?
0x00074ede	3	【종업원】\n……\n정말이다.
0x00074f29	3	【종업원】\n 어느새 이런 상처가… \n경찰이 조사했을 때라도 붙었지?
0x00074f86	3	【노리코】\n전부터 있었던 것은 아닙니까? \n직원이 일하는 동안, 라든지.
0x00075008	4	【종업원】\n그것은 없다고 생각합니다. \n라고 하는 것도, 움직일 필요가\n없어서.
