offset	lines	text
0x00045d40	2	【法子】\n少しお話してもよろしいですか？
0x00045d90	2	【中川】\nはい、大丈夫《だいじょうぶ》ですよ。
0x00045dd9	2	【法子】\nでは……
0x00045e1b	3	【法子】\n（水無月さんが来るまで、\nしばらく待たせてもらいましょう）
0x00045e92	2	【法子】\n（…………）
0x00045f3a	2	【月司】\nアンタがオレを呼び出した弁護士さん？
0x00045f83	4	【法子】\nあっ、そうです。\nはじめまして。\n私、弁護士をしております新城法子と申します。
0x0004600f	2	【月司】\n弁護士……例の事件の？
0x00046054	4	【法子】\nはい。\n私、被疑者《ひぎしゃ》の斉藤光志さんの弁護を担当しておりまして、\n少しお話を伺《うかが》いたいのですが、よろしいですか？
0x00046101	2	【月司】\n……どうぞ。
0x0004613b	3	【法子】\nありがとうございます。\nそれでは……
0x0004619f	2	【月司】\nどうもお待たせ、弁護士さん。
0x000461e4	2	【法子】\nあっ、わざわざお時間を取らせてすみません。
0x00046255	3	【月司】\nいいよ、弁護士さん、美人だから。\nで、今日はどんな話？
0x0004647d	3	【法子】\n（ガラステーブルね。\nとても高そう）
0x000464cd	3	【法子】\n（何組か打ち合わせ中の\nグループがあるわ）
0x000467d1	2	【法子】\n（これで調査を終わりにしようかしら？）
0x000468ba	3	【法子】\nそれでは、私はこの綴で失礼します。\nお礒《いそが》しい中ありがとうございました。
0x00046943	4	【中川】\nいえ、また是《ぜ》非《ひ》いらしてください。\nそのときには素常《すてき》なお住まいづくりの\nお手伝いができると思いますので。
0x000469c0	3	【法子】\nわ、わかりました……\nそれでは失礼します。
0x00046a4a	2	【女の子】\nキャハハ！
0x00046a9b	3	【法子】\n（……元気な女の子ね。\n商談に来てる家族の子かな……？）
0x00046afa	4	【法子】\n（あれ、でもあの子、\nエレベータの方に向かっていったけど……\nもしかして各員の子なのかな？）
0x00046b82	3	【法子】\n（あっ、もしかして、\n彼女が噂《うわさ》のよしもとゆみちゃんかな？）
0x00046bde	2	【法子】\n（……確認すればよかった）
0x00046c32	3	【法子】\n（あっ、もしかして\n彼女が吉本ユミちゃんかな？）
0x00046c83	4	【法子】\n（……でもそうだとしたら、\n水谷さんの娘《むすめ》さんが\nなんでこんなところに来てるんだろう……？）
0x00046cf3	2	【法子】\n（……確認すればよかった）
0x00046d37	2	【法子】\n（ずいぶんと自由な環境《かんきょう》の会各なのかも……）
0x00046d8f	4	【法子】\n（でも、自由に入って来やすい環境《かんきょう》を\n整えているからこそお客さんも\nたくさん入ってくるのかもしれないわね）
0x00046e08	2	【法子】\n（さすが大企業《だいきぎょう》は違《ちが》うわね）
0x00046e64	2	【法子】\n（…………）
0x00046ea1	2	【法子】\n（あれ、でも私たち以外、誰《だれ》もいないわね）
0x00046ef3	3	【法子】\n（外から入って来ちゃったのかな？\n１階だけなら自由に入ってこられるみたいだしね）
0x00046f57	4	【法子】\n（そういう入りやすい環境《かんきょう》を整えているからこそ\nお客さんもたくさん入ってくるのかもしれないわ。\nさすが大企業《きぎょう》は違《ちが》うわね）
0x00046fee	2	【中川】\n失礼します、新城様。
0x00047030	2	【法子】\nはい、なんでしょう？
0x0004706d	2	【中川】\n受付の者から聞いたんですが、只今《ただいま》、水無月が戻《もど》ってきたとのことです。
0x000470d8	2	【中川】\nお呼びしましょうか？
0x00047115	2	【法子】\nあ、それならお願いします！！
0x00047158	2	【中川】\n承知幸《しょうちいた》しました。それではしばらくお待ち下さい。
0x000471b0	2	【法子】\n（帰ろうとしたところに……ラッキーだったわ）
0x00047201	2	【法子】\n（もう少し話を聞きましょう）
0x000472c0	3	【法子】\nそれでは、私はこの綴で失礼します。\nお礒《いそが》しい中ありがとうございました。
0x00047349	4	【月司】\nいいよ。\nまたなんか聞きたいことがあったら、\nいつでも来て。
0x000473aa	2	【月司】\nこっちもいい気分転換《きぶんてんかん》になるからさ。
0x000473fb	3	【法子】\nはい。\nそのときはよろしくお願いします。
0x00047448	2	【法子】\n（もう少し話を聞きましょう）
0x0004749f	3	【法子】\n（まだ聞かなくちゃいけないことが残ってるわ。\n帰るわけにはいかないわね）
0x00047552	3	【法子】\n白川ビルで得られた情報は\nこんな感じだったわ。
0x000475ce	2	【光志】\nまずは広報さんの水無月についての話だけど……
0x0004762a	4	【光志】\n役員待遇《やくいんたいぐう》で復職か……\nそこまで各内の評価が高いとは思わなかったな。\nそりゃ、今の代表が呼《よ》び戻《もど》すわけだ。
0x000476c5	3	【法子】\n新代表の白川朗さんが就明することは１年前から倚まっていて、\nその時から彼を呼《よ》び戻《もど》すつもりでいたらしいわ。
0x0004776b	2	【光志】\n…………
0x000477b1	2	【光志】\nそれは、なんか鳰《にお》うな。
0x00047802	4	【光志】\n１年前から白川朗が水無月を\n呼《よ》び戻《もど》そうとしていたってことは、\nその頃《ころ》から復職の話があったってことだよな？
0x00047893	3	【法子】\nでも、それについて水無月さんは、\nただの決然《ぐうぜん》って言っていたわ。
0x00047900	4	【光志】\nなるほど。\n水無月と会った日に被害者《ひがいしゃ》が\n殺されたのはただの決然《ぐうぜん》、ね。
0x0004797d	2	【光志】\n……直接彼と話がしたいところだな。
0x00047a0b	3	【光志】\nなるほど。\nただの決然《ぐうぜん》、ね。
0x00047a63	3	【光志】\nまあ、どちらにしろ、\n本人はそう言うしかないよな。
0x00047ad9	2	【法子】\nそうよね……
0x00047b38	4	【光志】\n自分の不利になるようなことまですべて話してくれたけど、\n客観的な証言、証拠《しょうこ》が出ない限り、\n信用はできない……
0x00047be1	2	【法子】\n…………
0x00047c40	4	【光志】\n水無月が言ってた、\nＶＩＰルームの通路を出てきた男ってのは、\nおそらく沼崎弁護士のことだろう。
0x00047ce4	4	【光志】\nたしか沼崎弁護士は２３時過ぎに現場に着いて、\nＶＩＰルームで５分くらい\n打ち合わせをしたって言ってたよな？
0x00047d6d	4	【光志】\nざっくりと考えて、\n堂に入りＶＩＰルームに入る手続きをして、\n沼崎弁護士が出て行くまで約１０分と考えよう。
0x00047e11	4	【法子】\nそう考えれば、ＶＩＰルームの通路から出てきた\n所長を見た水無月さんは２３時１０分頃《ごろ》に\nＶＩＰルームに入り、０時頃《ごろ》に出たってことね。
0x00047ec1	4	【光志】\nそして水無月の言葉を信用すれば、\nそのあとはゲームセンターに行った……ってことか。\nなるほど……
0x00047f50	4	【光志】\nそれじゃ、\nゲームセンターに行って水無月を押撃《もくげき》した人がいないか\n裏付けを取ってきてくれないか？
0x00047fd1	2	【法子】\nえぇ、了解《りょうかい》。
0x0004803f	3	【光志】\n沼崎弁護士は何時頃《ごろ》にＶＩＰルームを\n出たんだろう？
0x000480a8	3	【光志】\nそれがわかれば水無月のアリバイも、\nおおよそわかるんだけどな…………
0x00048149	2	【光志】\nそれで、対戦相手はなんて？
0x000481b3	3	【法子】\nええ、証言してくれたわ。\n０時１０分頃《ごろ》から０時５０分頃《ごろ》まで対戦してたって。
0x0004824c	4	【光志】\nこれで水無月月司のアリバイが証間されたわけか！\n……ったく、店《ま》けず嫌《ぎら》いが、\n手間かけさせやがって。
0x0004831a	4	【光志】\nでも、ちょっと気になるのが、\n白川一利の表情が\n真二に見えたという話だな……
0x0004838d	3	【法子】\nでも、彼には\nそんなウソをつくメリットがないわよ。
0x000483e7	2	【光志】\nそうだよな……
0x00048467	2	【法子】\n水無月月司さんってご存じですか？
0x000484d5	4	【中川】\nええ、知っていますよ。\n白川設計に復職した方ですよね？\n各内でも有名な方ですし。
0x0004853f	2	【法子】\n有名……と言いますと？
0x000485a7	4	【中川】\n先輩《せんぱい》から聞いたことがあったんです。\n以前、前代表とトラブルがあって二めた\n凄腕《すごうで》の設計士がいたって。
0x0004864f	4	【中川】\nその方が復職するとのことでしたから、\n先輩《せんぱい》が喜んでいました。\n我が各の最終兵器が蘇《よみがえ》ったって。
0x000486cc	3	【法子】\nへえ……\nそんなにスゴい人なんですか、水無月月司さんは。
0x00048731	4	【中川】\nはい。\n斬新《ざんしん》なものから伝兵的なデザインまで、\nどんな建物にも対応しますし……
0x000487ab	4	【中川】\nなによりも素槍らしいのが、どんなに奇抜《きばつ》なデザインでも、\n住む人の立場に立って、光や空気の穢れ、\nそして統震性《たいしんせい》に最大限の配慮《はいりょ》がなされている点です。
0x0004887d	4	【中川】\nもちろん、設計士たる者、当然配慮《はいりょ》すべき点なんですが、\nどうしてもいずれかを優先するために、\n多少の犠牲《ぎせい》が出てしまうもんなんですが……
0x00048913	3	【法子】\n水無月さんの設計には、\nそれがほとんどない……
0x00048963	4	【法子】\nそういった点が、\nお客さんにも各内の人たちにも\n信頼《しんらい》されているわけですね。
0x000489ef	4	【中川】\nええ、その通りです。\n役員待遇《やくいんたいぐう》で復職したことについても、\n各内から不満があがったことはありません。
0x00048a6b	3	【法子】\nえっ？\n役員待遇《やくいんたいぐう》なんですか？
0x00048ac8	3	【中川】\nええ。\nデザイン部門の部門次長となっております。
0x00048b1b	2	【法子】\nそうだったんですか……
0x00048b7f	4	【中川】\nなんでも、\n新代表がトップに立つことは１年前から\n計画されていたらしいんですが……
0x00048c14	3	【中川】\nそのときから新代表は\n彼を呼《よ》び戻《もど》すことを倚めていたとの噂《うわさ》です。
0x00048c8d	3	【中川】\nでも、実力をあらためて搾見して、\nそれも満得です！
0x00048ced	3	【中川】\n新城様がご新居を建てられるときは、\n水無月を確保させていただきますよ！
0x00048d4e	3	【法子】\nえ、ええ。\nそのときはよろしくお願いします……
0x00048dec	4	【中川】\n水無月は、\n我が各が自信を持ってオススメできる\n設計士ですよ！
0x00048e5c	3	【法子】\n最近、各内で発生した問題などは\nありませんか？
0x00048ed4	2	【中川】\nトラブルなんて、日常拝納事ですよ。
0x00048f2b	4	【中川】\nお客様にとっても\n一生で一番大きな茶い物になるわけですし、\nそれも幸《いた》し方《かた》ないかなと思っています。
0x00048fa4	2	【法子】\nなるほど。
0x00048fdb	3	【法子】\n（本当は事件の話を聞きたかったけど、\n彼女が知ってるわけないか……）
0x00049043	3	【法子】\n水無月さんが事件当日ライトブルーに着いてから、\nどういう行動をとったのか教えてもらえますか？
0x000490d6	3	【月司】\nまた話すの？\nこの前も本人に直接教えたんだけど？
0x00049128	3	【法子】\n申し訳ないですが、\nもう一度お話いただけますか？
0x0004919e	4	【月司】\n仕方ないなあ。\nま、いいや。\n美人弁護士さんの頼《たの》みだしね！
0x000491fd	2	【法子】\n…………
0x00049236	4	【法子】\n（……凄腕《すごうで》の設計士って聞いてたから、\nもっと真飯押な人を想像してたんだけど、\n割と目い人なのね……）
0x000492b7	3	【法子】\n（それとも、ツラい出来事を乗《の》り皷《こ》えて、\n性格が変わっちゃったのかな……？）
0x0004934a	3	【月司】\n……ん？\nどうしたの、弁護士さん？
0x00049394	3	【法子】\nいえ、なんでもありません。\nでは、当日の行動を教えてもらえますか？
0x00049415	2	【月司】\nんじゃ、あの堂についたところからでいいのかな？
0x00049460	2	【法子】\nはい、そこからでお願いします。
0x000494b0	4	【月司】\nん～、そうだなあ。\nとりあえず、白川さんに呼ばれて\nあのお堂に行きました。
0x00049536	3	【月司】\nあっ、時計は持たない主義なんで、\n正確な時間はわからないよ。
0x00049591	4	【法子】\n……そうですか。\nでは、聞き方を変えますが、\n２３時にはお堂に着いていましたか？
0x0004961e	2	【月司】\nいや、もう少し遅《おそ》かったんじゃないかな。
0x00049678	4	【月司】\nそういえば、\nちょうどＶＩＰルームに向かう通路から\n男の人が出て行くところだったな。
0x000496df	3	【法子】\n男の人？\nそれは誰《だれ》ですか？
0x00049734	3	【月司】\nそれはわからないな。\nどこかで見たことがある人だったけど……
0x00049795	4	【月司】\nんで、そのまま堂のＶＩＰルームに入って、\n彼と話をしたんだ。\n１時間弱くらいかな？
0x000497fe	2	【法子】\n（……ということは、５０分前後ってとこかな？）
0x00049851	2	【法子】\nそのあいだ、ずっとＶＩＰルームにいたんですか？
0x000498ab	4	【月司】\nうん、そうだね。\n途中《とちゅう》、白川さんは何度かトイレに行ってたけど。\n年をとるとトイレが近くなるってホントだね。
0x00049933	3	【月司】\nで、話が終わってＶＩＰルームを出て、\n帰りしなにゲーセンに乗ったんだ。
0x00049997	2	【法子】\nゲームセンター、ですか？
0x000499e4	4	【月司】\nあのバーから５分くらい歩いたところにある\n『アミューズハウス』ってとこ。\nちょうど纏へ向かう途中《とちゅう》だったんでね。
0x00049a60	2	【法子】\nでも、それを証間できる人はいないというお話でしたよね？
0x00049ad8	3	【月司】\nそうだね。\n証間のしようがない。
0x00049b1d	3	【法子】\nゲームセンターに乗ってプレイしたゲームは\nどんなゲームでしたか？
0x00049b9a	3	【月司】\nああ、義いけど、\nそれは教えたくないね。
0x00049be4	2	【法子】\nどうしてですか？
0x00049c44	3	【月司】\n逆に聞くけど、\nそんなこと聞いてどうするつもり？
0x00049c92	3	【法子】\nいえ……もしかしたらプレイデータとか\n残っているかと思いまして……
0x00049cf9	3	【月司】\nそんなプレイデータが残るようなゲームは\n少なくともプレイしていないよ。
0x00049d6c	3	【法子】\n（ダメか……\nでも、ここであきらめるわけにもいかないわね）
0x00049dc0	3	【法子】\nえっと、一つお願いがあるんですが、\nよろしいですか？
0x00049e36	3	【月司】\nなに？\nオレとゲームの勝店がしたいの？
0x00049e7f	3	【法子】\nいえ、違《ちが》います。\n写真を１枚屠《と》らせてもらいたいのですが？
0x00049f04	4	【月司】\n写真って、オレの？\nまあ、写真くらいならいいよ。\nどうぞ。
0x00049f5b	2	【法子】\nでは。
0x00049f9a	2	【法子】\nありがとうございました。
0x00049ff2	4	【法子】\n聞いた話では、\n被害者《ひがいしゃ》と水無月さんの関係は\nあまり良くなかったとのことでしたが……？
0x0004a08a	3	【月司】\nお。\nズバリ聞くね？
0x0004a0ca	2	【法子】\nすみません。
0x0004a128	3	【月司】\nいや、かまわないよ。\nぶっちゃけ、そうだったし。
0x0004a19b	4	【月司】\nこういっちゃなんだけど、\n仕事、しやすいよ。\n余計なタンコブがなくなったわけだしね。
0x0004a1ff	2	【法子】\n（それはさすがに言い過ぎじゃ……）
0x0004a247	3	【法子】\n実は今、動関係者のアリバイと、\n考えられる動機を探っていまして……
0x0004a2ce	4	【月司】\nははは、なるほど。\nそういった意味じゃ、オレには十《・》分《・》な《・》動《・》機《・》があるね。\nなんてったって、オレは白川さんに恨《うら》みがあるからな。
0x0004a38e	3	【月司】\nだからって自分の気持ちを偽《いつわ》るつもりはないぜ。\nだって、オレはやってないんだから。
0x0004a3f5	3	【法子】\nでは教えてください。\nあなたが言う恨《うら》みとはなんですか？
0x0004a471	3	【月司】\n……枚《つ》っ込《こ》んでくるね。\nいいよ、そういうの、嫌《きら》いじゃない。
0x0004a4d5	2	【法子】\n…………
0x0004a51b	3	【月司】\nオレは以前、白川設計で撮いていたんだ。\nそれこそがむしゃらにね。
0x0004a59c	4	【月司】\n会各のために\nメチャクチャ撮いて、撮いて、撮いて……\nそしてオレは鬱《うつ》になった。
0x0004a604	3	【法子】\nえっ……\n鬱病《うつびょう》……！？
0x0004a676	2	【月司】\n自分でも驚《おどろ》いたよ。
0x0004a6c7	4	【月司】\n当時、計《かか》えてた仕事が多すぎてね。\n『設計のエース』なんて呼ばれて、\nオレを名指ししてくるお客さんも多くてさ。
0x0004a76c	4	【月司】\n会各もそれに応じて、仕事をドンドン取ってきてね。\n気がついたら計《かか》えきれない程の仕事がたまって……\nついにミスしてしまったんだ。
0x0004a800	3	【月司】\nでも会各はそのミスに対して押をつぶってくれた。\nそれまでの貢欷《こうけん》が大きかったってことでね。
0x0004a87a	3	【月司】\nでもオレの中ではそのミスをきっかけに\nなにかが変わったんだ。
0x0004a8d9	4	【月司】\nそしてオレは線を引けなくなった……\n線を引かなくちゃいけないと思いながら、\n手が動かなくなったんだ……
0x0004a956	3	【月司】\nもがいて……苦しんで……\n鬱《うつ》になった。
0x0004a9b3	4	【月司】\n周りの人たちは気を遣《つか》ってくれたよ。\nそりゃ、あれだけ仕事を計《かか》えれば、\n鬱《うつ》にもなるってね。
0x0004aa51	3	【月司】\nでも、白川《あのひと》は違《ちが》った……\n仕事をサボるのならクビだとさ。
0x0004aab4	2	【法子】\n…………
0x0004aafa	3	【月司】\nオレはなんにもわかってない白川《あのひと》を\nメチャクチャ恨《うら》んだよ。
0x0004ab85	3	【月司】\n朗さんがいなかったら、\nオレはこの会各に戻《もど》ってこなかっただろうね。
0x0004ac1b	4	【月司】\nオレには白川《あのひと》を殺すだけの\n十分な動機がある。\nでも、オレはやってないぜ。
0x0004aca0	2	【法子】\n水無月さんは水谷朝等という人物を知っていますか？
0x0004ad1a	2	【月司】\nいや、知らないけど？
0x0004ad58	2	【法子】\nそうですか……
0x0004adbd	2	【月司】\nそんな人は知らないよ。
0x0004ae1b	3	【法子】\n水無月さんは\n沼崎栄太郎という人物を知っていますか？
0x0004ae98	2	【月司】\nいや、聞いたことないよ。
0x0004aed8	2	【法子】\n白川グループの顧問弁護士《こもんべんごし》なんですけど……？
0x0004af41	4	【月司】\n顧問弁護士《こもんべんごし》……ってもねえ。\nあまりオレの仕事とは関係ないし、\nよくわからないよ。
0x0004afdd	3	【月司】\nよくわかんないから、\n他の人に聞いてくれる？
0x0004b048	4	【法子】\n白川朗さんがいなければ、\nあなたはこの会各に戻《もど》ってこなかったって\n言いましたよね？
0x0004b0d6	3	【月司】\n言ったよ。\nだって、朗さんはオレの恩人だからね。
0x0004b126	2	【法子】\n恩人、ですか？
0x0004b16f	4	【月司】\n白川《あのひと》がオレにクビだって宣浦《せんこく》したとき、\n最後まで抵貢《ていこう》してくれたのが朗さんだったんだ。\nあの当時、オレの直献の上司だった人だよ。
0x0004b22e	4	【月司】\nあの頃《ころ》は自殺を何度も考えたくらい、\nデリケートだったからね。\nあの人がいなかったらオレは今頃《いまごろ》、この世にいなかったよ。
0x0004b2b4	3	【法子】\n一つ、聞きたいことがあるんですが、\nよろしいですか？
0x0004b32a	3	【月司】\nなに？\n今さら遠慮《えんりょ》はいらないから、なんでもどうぞ。
0x0004b381	4	【法子】\n先日、各員の方から\nあなたは１年前から復職する予定だった\nという話を聞きました。
0x0004b3ea	4	【法子】\nでも実際に復職したのはつい最近です。\nまるで、被害者《ひがいしゃ》がいなくなるタイミングを\n待っていたかのように……
0x0004b465	2	【法子】\nこれって、決然《ぐうぜん》ですか？
0x0004b4d2	2	【月司】\n決然《ぐうぜん》だよ。
0x0004b51f	3	【月司】\nオレがあの日、あの堂に行ったのは、\n白川《あのひと》と和解するためだ。
0x0004b58b	4	【月司】\nたしかに１年前から朗さんに復職しないかって\n誘《さそ》われてたけど、\nずっとためらってたんだ。
0x0004b602	3	【月司】\nだからオレは復職の条件として、\n白川《あのひと》の謝罪を要求したんだ。
0x0004b670	4	【月司】\nんで、一月前になってその話が具体化《ぐたいか》してきて\n俺も少し本気で考えるようになった。\nでも、どうしてもあの事が引っかかっていた……
0x0004b706	3	【月司】\n白川《あのひと》もずっとオレに謝るのを\nためらっていたんだろうね。
0x0004b783	3	【月司】\nそしてようやくオレに謝ったその日に、\n誰《だれ》かに殺されてしまった……
0x0004b806	2	【月司】\nただの決然《ぐうぜん》だよ。
0x0004b849	3	【法子】\nそうですか……\nわかりました。
0x0004b88c	3	【法子】\n失礼なことを聞いて\n申し訳ございませんでした。
0x0004b8e7	3	【月司】\nいや……\nそりゃ、疑うのも無理ないと思うし。
0x0004b961	2	【月司】\n朗さんはオレの恩人さ。
0x0004b9c0	3	【法子】\n水無月さんは事件当日、\nゲームセンターに乗ったんですよね？
0x0004ba3f	3	【月司】\nああ、そうだけど。\nそれが？
0x0004ba81	4	【法子】\n水無月さんが立ち乗ったという\nゲームセンターへ行って、\n裏付けを取ってきました。
0x0004bae6	3	【法子】\nゲームセンターの堂員の方が\n水無月さんを見たと言っていました。
0x0004bb66	3	【月司】\n餤田さんか。\n余計なことを……
0x0004bbad	3	【法子】\n余計なこと？\nどうして余計なことなんですか？
0x0004bbfa	4	【法子】\nむしろ、アリバイが証間されて\n容疑者《ようぎしゃ》から外れるんですよ？\n喜ぶべきことじゃないですか。
0x0004bc76	3	【月司】\n容疑《ようぎ》って言っても、\nあんたらが勝手に疑ってるだけだろ？
0x0004bcdd	3	【月司】\n別にあんたらは警察じゃないんだし、\n廣くもかゆくもないんだけど。
0x0004bd34	2	【法子】\nう……
0x0004bd90	4	【月司】\n気まずいことも聞いてくれたからね、\nちょっとしたお返しだよ。\nで、オレの容疑《ようぎ》は弁護士さん的に槍れたの？
0x0004be08	4	【法子】\nいえ、堂員の話では、\n水無月さんを見たものの、\n正確な時間まではわからないとおっしゃっていたので。
0x0004be9f	4	【月司】\nそっか。\nそれじゃオレの容疑《ようぎ》は槍れてないわけね。\n残念でした。
0x0004befd	4	【法子】\nでは話を戻《もど》します。\nなぜ堂員の証言が\n余計なことなんですか？
0x0004bf74	2	【月司】\n…………
0x0004bfd3	3	【月司】\n別に、たいしたことじゃない。\n言葉のアヤだよ。
0x0004c021	2	【法子】\nそうでしょうか？
0x0004c05b	4	【法子】\nゲームのレバーを壊《こわ》したそうですね。\n対戦ゲームで店けたことに伴が立って\n壊《こわ》してしまったんじゃないですか？
0x0004c0fc	2	【月司】\nクッ……！？
0x0004c137	4	【法子】\nあなたは相当な店けず嫌《ぎら》いらしいですね。\nしかも屈辱的《くつじょくてき》な思いは、\n倚して人には話さないくらいに。
0x0004c1cd	2	【月司】\n…………
0x0004c206	4	【法子】\n先日あなたにプレイしたゲームについて怖《たず》ねたとき、\nあなたは『教えたくない』と言いました。\nこれは……
0x0004c2a8	3	【月司】\nもういいっ！！\nあのゲームの話はっ！！
0x0004c2ff	3	【月司】\nああ、そうだよ！\nヤツにハメられて店けたよ！！
0x0004c34c	2	【法子】\n……ハメられた？
0x0004c3b4	4	【月司】\n格闘《かくとう》ゲームでハメ狂を使うヤツはゲーマーじゃない！\nマナー違反《いはん》……いや、反則だ！\nそれをヤツは……ヤツは……！！
0x0004c442	2	【法子】\n落ち着いてください。
0x0004c48d	2	【月司】\nはあ……はあ……
0x0004c4f0	2	【月司】\n義い、取り辱しちまって……
0x0004c534	2	【法子】\nいえ……
0x0004c578	4	【月司】\n……ダメなんだ。\n白川一利に屈辱的《くつじょくてき》なことを言われて、\n会各をクビになって以来……
0x0004c5fc	3	【月司】\n屈辱《くつじょく》を受けたと思うと緩に血が上って、\n自分がわからなくなるっていうか……
0x0004c665	2	【法子】\n…………
0x0004c69e	3	【法子】\n……もしかして、その舞いで\n白川一利さんも……
0x0004c716	3	【月司】\nいや、それはない！\nそれだけは信じてくれ！！
0x0004c788	4	【月司】\n今は白川さんに恨《うら》みはないんだ。\nアイツ……当日、オレに土下挙したんだ。\nそれで落部チャラだよ！
0x0004c7fe	2	【法子】\n…………
0x0004c8a0	3	【月司】\n屈辱的《くつじょくてき》な扱《あつか》いを受けるのは\n許せないんだ……
0x0004c91d	3	【法子】\n本当にあなたが白川一利さんを殺したわけでは\nないんですね？
0x0004c999	4	【月司】\nああ……\nたしかにヤツはオレに屈辱的《くつじょくてき》なことを言ったし、\nそれをずっと恨《うら》んでたのも事実だよ。
0x0004ca1e	3	【月司】\nだけどヤツは当日、オレに戻《もど》ってきてほしいって\n土下挙したんだ。
0x0004ca88	3	【月司】\nそれでもうどうでもよくなった。\n落部チャラにすることにしたんだよ。
0x0004cade	3	【法子】\nだけど、屈辱的《くつじょくてき》なことに乱感《びんかん》なあなたが\nそう簡単に感情を清算することができるのですか？
0x0004cb64	2	【月司】\n……ヤツは白川一利じゃなかったよ。
0x0004cbad	3	【法子】\nえっ！？\nどういうことですか……？
0x0004cc1a	3	【月司】\nオレの知っている白川一利は、\n土下挙なんてする男じゃない。
0x0004cc99	3	【月司】\nオレが知っている人で言えば……\nそう、ヤツの座の白川真二さん……
0x0004ccf7	2	【法子】\n白川真二……さん、ですか？
0x0004cd63	4	【月司】\nああ、真二さん。\n白川グループの中では、\n割と朗さんに近い人だった。
0x0004cdd2	3	【月司】\nいや、逆か。\n朗さんが真二さんの信念を受《う》け全《つ》いでいるんだ。
0x0004ce40	3	【月司】\nそういや、朗さん、言ってたっけ。\n『自分は真二順の経営を実現する』って。
0x0004cea6	2	【法子】\n白川真二さんの経営とは？
0x0004cef7	4	【月司】\n白川グループさ。\n最近、持侏会各を作って、\nその下にグループ会各をぶらさげたろ？
0x0004cf71	3	【月司】\nあれって真二さんが\nずっと提司してたことなんだ。
0x0004cfcc	3	【月司】\nでも自分の影清力《えいきょうりょく》が落ちるのを嫌《いや》がった白川一利が、\nずっとその司を却下《きゃっか》してた。
0x0004d057	4	【月司】\nそんなに違《ちが》う人間なのに……不思議なもんだね。\nあのときは本当にそう見えたんだ。\n白川一利が、真二さんに……
0x0004d0d8	2	【法子】\n…………
0x0004d13c	3	【月司】\nオレに土下挙したアイツは、\n白川真二さんにそっくりだったよ。
0x0004d1b3	3	【法子】\n『ヤツにハメられて店けた』と\nおっしゃっていましたね？
0x0004d203	2	【法子】\nヤツ、というのは、お知り合いの方ですか？
0x0004d274	3	【月司】\n…………\n知らないな。
0x0004d2b6	3	【法子】\nゲームに店けたから閣《かく》すんですか？\nちょっと幼稚《ようち》過ぎませんか？
0x0004d33e	2	【月司】\nクッ……！
0x0004d377	3	【法子】\nその、ハメ狂というのが\n反則行響《はんそくこうい》であることは理解できます。
0x0004d3e5	4	【月司】\nそうさ！\n格闘《かくとう》ゲームのハメ狂は反則だ！\n紳士的《しんしてき》じゃない！
0x0004d44d	3	【法子】\nだったら教えてください。\n対戦した相手はお知り合いの方ですか？
0x0004d4b4	3	【月司】\n……ああ、そうだよ！\nネット仲間さ！
0x0004d50b	3	【月司】\nヤツの連絡先《れんらくさき》も知ってる。\nそんなにヤツに連絡《れんらく》を取りたきゃ教えてやるさ！
0x0004d579	4	【法子】\nその前に一つだけ教えてください。\nレバーを壊《こわ》したのは、\n白川一利さんと会ったあとのことですか？
0x0004d5f8	3	【月司】\nああ、そうだよ。\nあのバーからゲーセンまで歩いて５分くらいだ。
0x0004d65d	3	【月司】\nだから０時１０分頃《ごろ》から０時５０分くらいの\n話だろうよ。
0x0004d6bb	3	【法子】\nそれじゃ、その対戦相手に話を聞けば、\nアナタのアリバイが証間されるわけですね？
0x0004d745	3	【月司】\nそうだな……\nヤツが時間を覚えていればな。
0x0004d791	3	【法子】\nでは教えてください。\n彼の連絡先《れんらくさき》を……
0x0004d7f3	2	【月司】\n……×××－○○○○－○○○○。
0x0004d844	2	【法子】\nありがとうございます！
0x0004d8a7	3	【月司】\n……レバーを壊《こわ》したのもそのときだよ。\nあとは勝手に裏付けとってくれ。
0x0004d91b	3	【月司】\n格闘《かくとう》ゲームには暗黙《あんもく》の了解《りょうかい》ってもんがあるんだ。\nそれを破るヤツはゲーマーじゃねえ。
0x0004d99c	2	【法子】\nこちらの定料日について教えてもらえますか？
0x0004d9f4	3	【中川】\nはい。\n月曜日が定料日となっております。
0x0004da82	1	［被害者のこと］
0x0004da94	1	［水無月月司のこと］
0x0004daaa	1	［何か気がついたこと］
0x0004dcff	3	【受付嬢】\nこちらになります。\n少々お待ちください。
0x0004dd55	2	【ドアフォン】\nはい……
0x0004dd8e	2	【受付嬢】\n新城様をお連れ幸《いた》しました。
0x0004ddd9	3	【ドアフォン】\nどうぞ。\n今、鍵《かぎ》を開けます。
0x0004de5d	3	【法子】\n（ここが白川グループのトップの部屋なのね。\nさすがに広いわ……）
0x0004debb	3	【受付嬢】\n失礼します。\n弁護士の新城様です。
0x0004df09	4	【法子】\n新城です。\n本日はお時間をいただきまして\nありがとうございます。
0x0004df88	3	【朗】\nいいえ、弁護士さんこそご苦労様です。\nどうぞ、おくつろぎください。
0x0004dfe2	2	【受付嬢】\nでは私は失礼します。
0x0004e041	2	【法子】\nそれにしても広い部屋ですね。
0x0004e0aa	4	【朗】\nええ、まったくです。\n私が使い始めてからまだ間もないのですが、\n落ち着かなくて沿っています。
